 0  0  2  2  0  0  2  2  0 -1  0  2  1  1  2 -2  0  0  2  2  2  2  2  2  0  0
 0  0  2  2  0  0  2  2  0  0  0  2  1  1  2  0  0  0  2  2  2  2  2  2  0  0
<end>
<level 3>
-3  0  0  0  0  0  0  0  2  2  0  0 -3  0  0  0  2  2  0  0  0  0  0  0 -3  0
 0  0  0  0  0  0  0  0  2  2  0  0  0  0  0  0  2  2  0  0  0  0  0  0  0  0
 0  0  5  5  5  5  5  5  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  5  5  5  5  5  5  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 2  2  5  5  5  5  5  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 2  2  5  5  5  5  5  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
 0  0  5  5  5  5  5  5  0  0  0  0  0  0  2  2  0  0  2  2  2  2  2  2  2  0
 0  0  5  5  5  5  5  5  0  0  0  0  0  0  2  2  0  0  2  2  2  2  2  2  2  0
 5  5  5  5  5  5  5  5  2  2  2  2  2  2  2  2  0  0  2  2  0  0  0  2  0  0
 5  5  5  5  5  5  5  5  2  2  2  2  2  2  0  0  0  0  2  2  0  0  0  2  0  0
 5  5  5  5  5  5  5  5  0  0  0  0  2  2  0  0  0  0  0  0  0  0  0  2  0  0
 5  5  5  5  5  5  5  5  0  0  0  0  2  2  0  0  0  0  0  0  0  0  0  2  0  0
 0  0  5  5  0  0  0  0  0  0  0  0  3  3  3  3  3  3  0  0  0  0  5  5  0  0
 0  0  5  5  0  0  0  0  0  0  0  0  3  3  3  3  3  3  0  0  0  0  5  5  0  0
 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  5  5  5  5  5  5  5  5
 0  0  2  2  0  0  2  2  0  0  0  0  0  0  0  0  0  0  5  5  5  5  5  5  5  5
 2  2  2  0  0  2  2  2  2  0  0  2  2  2  2  2  2  2  5  5  5  5  5  5  5  5
 2  2  2  0  0  2  2  2  2  0  0  2  0  0  0  0  0  0  5  5  5  5  5  5  5  5
 0  0  0  0  0  0  0  0  0  0  2  2  0  0  0  0  0  0  5  5  5  5  5  5  0  0
 0  0  0  0  0  0  0  0  0  0  2  2  0  0  2  2  2  2  5  5  5  5  5  5  0  0
 2  2  0  0  0  0  3  0  0  0  0  0  0  0  2  2  2  2  5  5  5  5  5  5  0  0
 2  2  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  5  5  5  5  5  5  0  0
 2  2  2  2  0  0  3  0  0  0  0  0  0  0  0  0  0  0  5  5  5  5  5  5  0  0
 2  2  2  2  0  0  3  0  0  0  0  2  2  2  2  0  0  0  5  5  5  5  5  5  0  0
 3  3  2  2  2  2  0  0  0 -1  0  2  1  1  2 -2  0  0  2  2  0  0  0  0  0  0
 3  3  2  2  2  2  0  0  0  0  0  2  1  1  2  0  0  0  2  2  0  0  0  0  0  0
<end>
